purchase_time,customer_id,product_id,purchase_id,quantity,price
2017-09-09T07:17:26,122643416934,YI9242,LE2NKMMZ6J5CSIY,2,64.35
2017-09-13T21:59:45,526924995032,OT9102,CG2VM1DEEW58NVS,1,55.25
2017-09-05T10:43:27,384012421047,LT6983,CYHAS8Q5TMGFS86,1,32.0
2017-10-01T18:06:50,483258183665,GL1314,78T42ZNBAEQ423H,2,60.08
2017-09-12T12:27:51,981412462401,SR9110,DK86JZ6QKK4R5IA,2,64.35
2017-09-20T06:44:04,672238908365,OA7490,NGZIXNRROJFCE73,1,68.62
2017-09-06T00:05:36,004036977785,ZX7085,QYKWWPB4YSI82DB,3,43.63
2017-09-04T23:13:05,927639469920,PS7878,I2QAA5QXYWRVDT3,1,67.21
2017-09-07T18:25:48,168427065115,LQ2354,XKKGJW0WKBYVZIK,3,57.61
2017-09-16T15:47:44,988217640464,HM2203,X6L0X5QW0WLBMJC,2,48.04
2017-09-28T17:36:41,875299565126,MN0318,S0A8YGPWG92WSJQ,1,35.27
2017-09-07T05:58:23,858686493641,JK9507,3ZT0ISHCWTQF1MB,2,47.9
2017-09-08T02:47:15,746021695514,WY7574,RA1T04BOAWUR6B4,2,53.22
2017-09-12T11:06:16,099307437866,JJ3259,G0X2GVLB9IKABNA,2,44.24
2017-09-26T11:28:29,391560643348,BW7545,WQKCR3I0NSEDEHI,3,67.99
2017-09-15T03:16:20,465466181801,GW5615,6ENKVJMI8PCL5VP,2,51.2
2017-10-01T20:41:36,449234111080,YI9242,UKPO1QU85JNKEQ7,3,64.35
2017-09-22T01:12:31,220456806905,DT8385,9J5G2L528BI2VDC,3,38.56
2017-09-17T01:07:19,604653188271,GB5209,X8C943F5DYKFFCV,3,40.81
2017-09-23T04:46:28,133837210843,FR5215,DZTCWP24AVZRBM6,2,65.42
2017-09-05T11:46:33,522476982102,WY7574,OGY9D6UU2TXZGPV,3,53.22
2017-09-09T22:56:26,296650269594,HC0543,AYXYB1IAJBZAMES,1,51.42
2017-09-13T19:59:34,982058740896,EW1449,I1MNC8O3GSJH8W0,3,58.79
2017-09-20T20:22:54,850240816255,RF3663,VQXPPP23RYYX9U8,2,67.38
2017-10-02T03:52:26,383088644406,ME1103,WFDIUYRWF1LOCO6,1,64.81
2017-09-30T17:39:17,733068406308,FS5836,JNQGUPSEV7PHZR7,2,36.31
2017-10-02T20:34:31,473240599384,QK8841,P091SC32YUXB69V,2,46.95
2017-09-16T17:11:22,194826927596,AU4576,HJ2BURNGCI3QSXA,2,36.47
2017-09-13T11:12:09,019395635491,RY8983,LGSXHA8ZR7HWD7L,2,42.94
2017-09-07T18:55:58,029087047523,MN0318,8Q3LLO40T8EM1OO,2,35.27
2017-09-25T02:07:23,988217640464,FX7560,UDOYUESE082UGFP,3,38.58
2017-09-15T17:32:07,141646982554,LS8344,PBWWUHK7U3G5FZ5,2,37.38
2017-09-15T07:00:05,885056634065,MG6820,EV5SVI7YGQS5P13,2,55.42
2017-09-13T10:39:25,804426848697,GW5615,89WDJ9W0OZ69Y8E,3,51.2
2017-09-29T10:21:25,783429216091,IM0757,40S4E3SXAW91IK1,1,43.78
2017-09-04T09:07:32,172807869677,RF3663,ZZQDCQK3WKO1S7Q,3,67.38
2017-09-29T13:04:01,099307437866,OS5240,DUUK3QS7PC6IWEV,1,59.24
2017-09-19T21:52:35,340089398783,LQ2354,F0ZTDW63TVEN8AX,3,57.61
2017-09-12T01:02:44,799824880636,FS5836,ZZ0J06RUNOK4VAU,2,36.31
2017-09-10T11:38:40,988217640464,JI1594,E7D0TK8UVY0T1I6,1,36.04
2017-09-08T15:02:03,340165237524,DT8385,A1424493CM8B012,3,38.56
2017-09-03T20:46:38,999772883459,ZX7085,5IEYPPCYRMMBTT8,3,43.63
2017-09-23T18:20:19,838023440488,VY9109,XYJU7CR0TH0D9VC,2,48.35
2017-09-20T00:36:16,318317138324,OT3544,VS8OT1B59WT37VU,1,36.05
2017-09-10T07:42:24,700202908699,RY8983,0SIF2KMJWZ34M7R,3,42.94
2017-09-15T17:04:57,659931798914,OT9102,RJZSWJVXSON3NWX,1,55.25
2017-09-15T00:32:43,613583120850,GB5209,WU0L8J29RCXP5PT,2,40.81
2017-09-29T07:57:12,989444906945,ME1103,DEISSKF5SKC3ZVQ,3,64.81
2017-09-15T08:27:32,768595486706,ND3603,FTO2SL8KBGT2PP1,2,44.44
2017-10-03T12:27:39,361602912137,TB0593,OYPE5UFY36NS3OC,3,51.17
2017-09-30T23:23:37,683587931424,MF6596,ZJGD5J58Q8HY7V9,3,49.53
2017-09-10T06:12:39,855633055834,HC0543,XZQD1KRQQKUWHVQ,1,51.42
2017-09-09T16:40:45,789739655489,DT8385,9U8CVFXLK8C54VN,1,38.56
2017-09-05T17:48:28,473240599384,EY7717,N2CANDOWD2KBMPU,2,64.14
2017-09-16T01:26:04,885056634065,ZE3920,UKAAJZFVGSSTF6B,3,46.05
2017-09-08T07:15:28,604653188271,VJ1108,7AHIS6ET3VE8H6R,3,50.58
2017-09-07T21:59:29,484047741527,EW1449,YDSCZM1WTM5AU8T,3,58.79
2017-09-27T06:20:28,351916322941,LZ3771,5ZCGLL1CGH7MWMP,3,57.82
2017-10-02T11:43:26,019395635491,LS8344,AU2VNZZILIJW5K5,1,37.38
2017-09-08T19:50:32,243592688286,OI2730,2L6RQEU9Y7ZNIPN,3,62.0
2017-09-19T10:26:25,039367173775,OT3544,2JJ92HQG0CD09D1,1,36.05
2017-09-21T07:03:00,177800211636,EA2991,OOQWB07UC3HQKD1,1,38.8
2017-09-26T15:44:26,885056634065,OS5240,81HNO2QGLRIW8MM,3,59.24
2017-09-29T17:55:01,867356415604,LZ3771,0MG3O4TJJAA8RDZ,2,57.82
2017-09-24T20:53:02,861762119264,LK8126,RUS197VRR09NIXI,1,46.52
2017-09-30T15:31:54,141646982554,WV5332,7BDI65H9YZUVZSE,3,49.67
2017-09-17T00:33:31,803338549502,XK6095,UY3GCN6GY5QSK48,3,64.76
2017-10-02T07:32:44,659711704876,TJ8799,Y82YK9BN7MFUYXJ,3,66.58
2017-09-19T07:33:24,850240816255,DP5330,F9X7I8FAAW4Q3NE,1,65.74
2017-09-24T09:18:02,373715855774,EZ4737,FKQR9TPJY7WPUJF,2,32.36
2017-09-22T08:44:07,351916322941,JW6364,5HI3ZY8ZL21EW2W,3,44.86
2017-09-28T10:40:42,799274261847,HK5180,DEVMMVPD344JIJT,3,33.15
2017-09-20T09:59:45,804426848697,BW7545,ADQN0KILJDW2W5W,2,67.99
2017-09-18T15:33:38,133837210843,EW1449,ZX8K5JRQN1EZ2RB,2,58.79
2017-10-02T13:48:08,525219097868,LK8126,TJZ5SZBL2UURSS8,1,46.52
2017-09-30T13:50:27,368408874595,SB7440,74LON907LV2QPXE,1,65.53
2017-09-28T12:38:06,295344739726,OI2730,FH2A1SHJVI9297A,3,62.0
2017-09-16T08:06:54,569493932856,GU0061,AS735LR6DBW12HF,3,61.82
2017-09-20T13:47:08,982058740896,KY7646,40E0RJQ7DFYX765,2,47.67
2017-09-24T07:35:59,213592412427,GB5209,HG5Y91NL4J8DNFF,2,40.81
2017-09-12T06:02:53,095197017578,EY7717,CUL71HAHIM9GCRS,2,64.14
2017-09-23T05:40:58,465927458536,DT8385,0KT1SE9O5JY2606,2,38.56
2017-09-10T08:04:19,342465748660,JZ1785,BJVZAGEDDB1GE81,1,37.79
2017-09-05T21:53:26,966878560313,HH3232,4JGJ02LWO52RSBT,1,68.68
2017-09-04T04:08:40,449944556481,GH4911,NOG5HCX70ETLU4F,2,43.28
2017-09-27T12:12:15,455276411470,RJ2084,ZKZQRIM7IHVRP3F,2,33.54
2017-09-25T11:01:11,301281566059,LQ2354,0NDQARVCY1BZ4XA,3,57.61
2017-09-24T18:28:51,304300816225,FS5836,A1QYOEGJT4LTW3P,1,36.31
2017-09-25T13:26:58,875299565126,MN0318,SKL05A8SN9J5LVV,3,35.27
2017-09-29T08:52:50,606482690904,MG6820,OW4Q4UZB8PI0N53,1,55.42
2017-09-30T20:37:15,835713573266,RY8983,U88B4C9Q0G6GO8T,3,42.94
2017-10-02T05:54:54,590837816304,YI9242,B2R2WX78KZACUHJ,1,64.35
2017-09-29T04:39:39,276224466721,FO3170,2CFQBXCYXYMO27Q,2,50.64
2017-09-22T09:19:23,845744904393,ZX7085,C86TMZGARBVTJ9N,3,43.63
2017-09-06T18:37:40,085843145139,ZE3920,EZAN1W7DAAWKPTX,1,46.05
2017-09-03T20:29:36,377941131708,FO3170,BF7Y1GU03FD6XEQ,3,50.64
2017-09-12T15:25:56,927904992889,LB8208,GYRPLR9VRWYKUDL,2,59.98
2017-09-17T09:25:21,480152247102,CL9715,S3PCA7RXCTMC0ZK,3,54.4
2017-09-19T17:27:22,835713573266,JK9507,O4WLLLEI06RNNFJ,1,47.9
2017-09-10T10:33:50,768595486706,SB7440,EID1ZPJIGWEBCKU,3,65.53
2017-09-27T05:36:11,768595486706,EP5188,CBBOOHD5JCR9SFE,1,67.5
2017-09-27T22:37:25,623552334191,XK6095,D4TQU4BBT5WE75N,1,64.76
2017-09-22T09:57:15,642248747324,RJ0387,VYUYO7DE5VCO7ZZ,3,56.77
2017-09-17T17:56:52,746021695514,ZG1164,B1QL38PDCLY95L9,2,43.7
2017-09-27T22:23:28,474535593402,VT4737,5BJQIK55V3D88CY,3,62.56
2017-09-20T18:54:38,778012312486,ND3603,H37ZY5CXQEJVE8J,2,44.44
2017-09-12T04:41:07,609543665790,ZW7742,VY4G0M47KR1TEJB,2,41.57
2017-09-30T01:07:46,311052049597,EY7717,9DYBIO55GBFQOYO,1,64.14
2017-09-26T21:35:32,220720613547,GB5209,OIRDNTP92M6GY0D,2,40.81
2017-09-12T09:08:18,860403351760,LB8208,XG1CFE98IVZB5HR,3,59.98
2017-10-02T11:52:16,161479886526,FI4075,0RH76PR3IQWWO6H,3,34.52
2017-09-04T23:56:50,964870533723,BJ6000,5WZHJW24HSOCRTM,3,50.4
2017-09-12T00:42:49,265113054045,JK9507,XHAO723PF9IMOW7,2,47.9
2017-09-24T22:09:37,361602912137,MG6820,EAFWSPMKVPP5Q2R,3,55.42
2017-09-27T03:06:35,029087047523,EP5188,DNN5ZADBEWYERQ9,1,67.5
2017-09-27T06:20:28,351916322941,RG3031,5ZCGLL1CGH7MWMP,2,63.03
2017-09-27T13:18:22,126790232054,YI9242,SUCHB3Q8UOPT8DJ,3,64.35
2017-09-12T19:54:47,133837210843,EY7717,8MPNDFXXQ357KR5,3,64.14
2017-09-14T13:22:15,618827718145,AD1300,SBUG7AK6SWRDYI3,2,55.54
2017-09-09T08:21:08,150060337112,VT4737,NBD81IMGFQ7TN5G,2,62.56
2017-09-26T04:23:19,051264214752,VJ1108,FPJQKS6RTZO6VUU,3,50.58
2017-09-20T15:15:08,391560643348,JU0700,FCIBPHUX99MCI0G,2,37.98
2017-09-30T18:56:38,226969051030,LS8344,7C15ZNU87IP88ME,3,37.38
2017-09-25T23:59:09,828463263755,SY4934,L8YN5EWUL5Y74CI,3,48.69
2017-09-19T04:06:17,399049121509,FD5435,SB7BK51VUXZHIHQ,1,66.58
2017-09-19T07:37:58,417769340546,UE1971,J2RQSDV2P0V2HWO,1,50.8
2017-09-05T19:37:08,606482690904,GB5209,19V246MT1AT7JPD,1,40.81
2017-09-17T07:20:27,098424547650,KR0205,1YTBXTMGXDX3F1V,3,44.03
2017-09-07T15:08:53,932669310051,AU4576,HRCSQ6XSIOGF4GT,2,36.47
2017-09-26T13:28:55,258453523277,KC6206,KYR1W5EVZOK0OQY,3,37.65
2017-09-04T07:18:14,442828261767,ZW7742,GR5MJJDWA5K5G2F,1,41.57
2017-09-26T10:49:46,471070191806,HX7791,8VC4QJDPX5CXA5R,2,47.07
2017-09-20T23:12:33,354026762877,SB7440,MXWYGV7ZK9MUC8Q,1,65.53
2017-09-12T00:29:04,649746896350,IM0757,N6G38RR4LDOBDKE,1,43.78
2017-09-08T09:03:36,640776228861,NF3246,FT2PGA02KP19JV9,2,65.6
2017-09-11T17:39:42,485740960166,XK6095,OEP658RUX9M1LB2,3,64.76
2017-09-14T23:49:10,595614141162,TJ8799,FZUUF1JE8H8I7II,3,66.58
2017-10-01T12:57:31,150060337112,UN1149,BYIB68BNMTWCG12,1,65.36
2017-09-12T10:35:23,284355831608,OA7490,Z2OG2NERD10J6AE,3,68.62
2017-09-18T11:02:08,057965122343,JZ1785,X6B6C8OP6IRMBGE,2,37.79
2017-09-29T08:46:34,357625625822,TB0593,4QNGMAOU6MJA8SM,2,51.17
2017-09-25T08:41:22,768595486706,FX7560,DVRYDIEIM47PVN2,1,38.58
2017-09-29T17:28:40,386943465026,NF3246,MMCC44TZK1432X3,1,65.6
2017-09-04T04:06:26,168427065115,BM7773,CUYIZ8R9D5FVS8B,2,64.17
2017-09-12T11:37:27,368408874595,OS5240,H0SMOAW5V3PNMHZ,1,59.24
2017-09-30T03:01:41,258453523277,ST0034,A97FKRESAYZW6OV,3,58.42
2017-10-02T20:16:56,520500307156,ZG1164,VP9CHNRCFRV3Z74,1,43.7
2017-09-28T08:52:09,716477206984,TB0593,ZMQ8W08BRTFPBEE,3,51.17
2017-09-21T12:19:10,595614141162,OI2730,Y5GXBR52ZLG1UK7,2,62.0
2017-09-06T18:10:16,384012421047,JU0700,02Q9KOM9MDWITZA,1,37.98
2017-09-10T03:39:53,311897720415,YD3671,PJ74IEAEPHISA45,2,51.9
2017-09-13T12:59:55,295344739726,UE1971,YPUA1M9UX9DFD9F,3,50.8
2017-09-05T21:39:27,623552334191,HK5180,R5MAR7OZMI8I0V8,3,33.15
2017-10-01T10:21:44,386943465026,SR9110,PFI5NC17LTJ86E2,2,64.35
2017-09-07T07:57:57,522476982102,EZ4737,LA5Y621527M3Q60,3,32.36
2017-09-27T05:35:59,277708947039,GW5615,HIW4Y6U7I05WEEM,1,51.2
2017-09-11T23:05:20,174534960761,LT6983,13JSIT4TT6R7BUD,3,32.0
2017-09-28T13:34:23,641619383705,JA4855,9FVJGOQWHT231SG,2,48.81
2017-09-22T07:31:08,894123594062,VY9109,6JTKBQOGDVR35F7,1,48.35
2017-09-27T15:55:43,610142090003,KR0205,33KZRSAQ03W2M4R,3,44.03
2017-10-01T18:10:12,207972971530,RJ0387,9C91T6EUK5V1AA3,1,56.77
2017-09-09T19:35:30,311052049597,SR9110,L8C774MQ2BDI91U,2,64.35
2017-09-08T00:53:11,894123594062,HH3232,N1RHDV0UXG9K059,2,68.68
2017-10-01T22:39:12,670848849608,JU0700,ORTXQ7OGF1ICGGI,2,37.98
2017-10-02T18:06:18,789109381752,LQ2354,0NOGW37EGGVLVGG,3,57.61
2017-09-17T17:02:24,436220808504,TB0593,1VRLPG55JDZ954P,1,51.17
2017-09-23T18:18:20,711195541688,RY8983,5SPUEI7774LAI65,3,42.94
2017-09-16T13:26:42,057965122343,SY4934,UGDNLQG48YO3NJY,1,48.69
2017-09-27T17:49:23,927904992889,FO3170,A4YNMSZKSYDTTEG,1,50.64
2017-09-17T01:08:41,265113054045,YD3671,PN2P72WZTSAU5KU,2,51.9
2017-09-22T17:27:50,828463263755,HH3232,2OZ5K3ZNRCW2YVF,2,68.68
2017-09-06T05:02:48,598622361980,ND3603,CKZRDOV8NCWW9O5,3,44.44
2017-09-11T18:25:22,875299565126,YI9242,X8S2QS32G0102ML,3,64.35
2017-09-24T07:09:52,598622361980,VT4737,W0JCJYNYGNN3ZEE,2,62.56
2017-09-20T22:01:25,474535593402,GB5209,8IBWA0QT20DV11N,2,40.81
2017-09-08T00:01:45,731507257823,SY4934,3ITSBUSLXTO616L,3,48.69
2017-09-30T17:00:53,311897720415,WV5332,2XH7PZM6G3WR2CX,3,49.67
2017-09-06T09:47:19,724648187026,ZE3920,8SUEPJY2F6J0O63,2,46.05
2017-09-08T12:30:34,130104202998,BM7773,FE5Z1VQ4H86PLII,3,64.17
2017-09-15T16:19:31,231329054928,RY8983,GBW25U85U6A19IL,2,42.94
2017-09-16T19:32:54,304300816225,OQ8082,BZCQXLXHIV42JS2,2,48.31
2017-09-27T04:56:32,340165237524,JU0700,1BI1NOI5N8NXW7X,3,37.98
2017-09-26T11:23:37,355978086986,DP5330,I1L6CD2M62LDBOG,2,65.74
2017-09-16T06:19:40,484047741527,TM9520,J6JKNEDD26OEYIS,3,46.9
2017-10-02T16:13:40,894123594062,JW6364,BOP3D9ZSZ8SFN0H,2,44.86
2017-09-26T20:17:02,207972971530,AU4576,SZ0UWB54C4K05Y7,3,36.47
2017-09-11T16:23:56,522476982102,OS4421,8LQ8PSFSMPJTMCI,2,38.18
2017-09-23T20:31:49,299763491332,LZ3771,JSH075YQCUW3OYB,1,57.82
2017-09-21T19:11:24,133837210843,WY7574,7F39RH678H6M595,3,53.22
2017-09-29T11:10:58,133103024309,KC6206,FMATBVAAYU2YA6H,2,37.65
2017-09-06T12:54:32,520500307156,UN1149,XYI61MWZO4U60X7,1,65.36
2017-09-29T07:36:01,547977424330,RY8983,NTAPVV3GGHNXNMH,1,42.94
2017-09-14T22:12:29,235183200420,IW7612,K87Z0RDWA8JB2JX,1,60.77
2017-09-21T00:12:35,850240816255,LZ3771,0GVV77G5PGK6VDX,1,57.82
2017-09-23T09:44:42,335054229472,OS4421,IG01W60A6UIX91M,1,38.18
2017-09-06T02:18:14,604603948741,JU0700,37QJSUW9RPYUA7V,1,37.98
2017-09-22T19:30:15,442828261767,LQ2354,SV5ECVHKROL0Z31,1,57.61
2017-09-12T14:35:29,208690106610,KC6206,RS2Q2SLE4BB7PHK,1,37.65
2017-09-25T07:02:43,130447001411,TM9520,TSVBM41LORD0F5O,2,46.9
2017-09-23T23:53:53,731507257823,FO3170,WRTXBZGR33N832S,3,50.64
2017-10-02T17:49:37,828465735383,MG6820,Q5AF4K71WCAE16P,3,55.42
2017-09-04T09:21:18,226765594472,GH4911,10EART5B1DFDCYR,3,43.28
2017-09-24T05:55:46,964788120560,FR5215,5QNG79JZ1DOEF4U,2,65.42
2017-09-17T04:02:27,934541182003,CH5789,6ST2CFXMTXC4HTZ,1,51.48
2017-09-08T12:53:14,051264214752,HC0543,YA090JJES0E4I0U,3,51.42
2017-09-27T05:04:01,116807023460,NF3246,DMIWZJ1WNEJLFDD,3,65.6
2017-09-15T19:15:57,250230042420,RG3031,GIRF49SIWWATEZV,1,63.03
2017-09-10T11:40:51,778012312486,KC6206,WQG9NLCH5VPF2Q5,1,37.65
2017-09-11T15:11:41,261015855916,CH5789,MUM4UGHVRBLQ29W,2,51.48
2017-09-27T23:16:08,733068406308,EY7717,THIYFVFR4JLOKRF,3,64.14
2017-09-14T15:36:47,471070191806,EY7717,X8M9RNZ35B1FRMJ,2,64.14
2017-09-29T22:39:17,077379568096,LT6983,HC1O8NUJPPCOJ7K,3,32.0
2017-09-28T12:08:54,165418261087,PS7878,OK697GIQO6WJPPL,3,67.21
2017-09-06T01:30:28,641619383705,GL1314,5YA2QH3UTIRLYQ7,3,60.08
2017-09-07T10:05:03,004036977785,KC6206,4OWSB38D8R9W7Y5,1,37.65
2017-09-16T22:42:44,919527728162,VJ1108,YTG06SKHAL2O5ZA,1,50.58
2017-09-04T15:44:22,299763491332,MF6596,8EWI6LZUME933YH,2,49.53
2017-10-03T02:36:08,133103024309,NF3246,SP92IK6GI85ZSKF,3,65.6
2017-09-09T22:41:26,335054229472,LB8208,P1QU7WA07E8HBI3,1,59.98
2017-09-24T19:53:46,130447001411,MG6820,1MLTW3MT5DSPU1U,3,55.42
2017-09-23T10:38:52,642248747324,GB5209,1WT3YU1NLTVKL87,2,40.81
2017-09-15T11:54:08,332415491790,RJ2084,7P9OD2KNUKSNQAD,1,33.54
2017-09-22T17:26:53,480152247102,KR0205,7QLQTXFZ0JT6UHC,1,44.03
2017-09-18T08:37:57,654279822053,JI1594,0X9UMLGHAU92UQE,1,36.04
2017-09-19T11:29:00,469969305572,IM0757,5528LQ4TQY4BOYL,2,43.78
2017-09-11T09:40:22,313627879560,RF3663,S4HLKI3RQXKP2IA,3,67.38
2017-09-08T17:34:09,469969305572,FR5215,7R0PZX43ZWSUMLW,2,65.42
2017-09-06T19:09:39,368408874595,BM7773,YX80JUR0WCJUHLT,3,64.17
2017-09-27T19:32:43,830543680287,OQ8082,XV3HPJVNQ0A6R39,3,48.31
2017-10-02T00:19:23,457802675150,PS7878,O9KHXQTZR6COS4B,3,67.21
2017-09-21T08:13:54,981412462401,NF3246,LNUZAW6DTN8K2CU,2,65.6
2017-09-15T17:51:47,013629647173,YD3671,J4YQ6J6KYVKIZSV,3,51.9
2017-09-25T22:36:48,446335720251,SB7440,KM7U9EP9P18ISVH,3,65.53
2017-09-12T12:37:12,106011912663,RY8983,Q6XXIB4ZTSW4ZBL,1,42.94
2017-09-30T22:58:13,213592412427,TB0593,CM53IA0X74VJMZK,3,51.17
2017-09-15T14:35:25,029917702568,DT8385,3NVQIJR0HMRRX8D,1,38.56
2017-09-21T01:26:37,077379568096,AI7799,PXSZKN5APAB3DVG,1,39.69
2017-09-22T07:04:13,349724190883,RY8983,TR18LKVKITJ2W07,1,42.94
2017-09-05T00:36:12,332084663292,FI4075,ARIUKJCQY3324OA,2,34.52
2017-09-27T00:13:46,988217640464,AI7799,JOPFW7VNQHXJTJP,2,39.69
2017-10-01T12:52:28,778012312486,GH4911,WVL4TFP5CUF11YC,3,43.28
2017-09-09T19:23:33,092627926894,CH5789,FBYEHYRFRNB3GJR,1,51.48
2017-09-10T03:26:10,657613013203,RJ0387,RL9VI9ZZO119WPM,2,56.77
2017-09-30T08:27:49,342465748660,OT3544,F3ZNUKLQZCTIGJ5,2,36.05
2017-09-28T10:57:15,689944000723,WY7574,UE1EUNQ8SJ9ZVNT,1,53.22
2017-09-14T13:33:54,124188382381,BM7773,SHSVE8BB85D064T,1,64.17
2017-09-23T00:28:14,526924995032,ZW7742,I74YYG8BYGBHU5P,3,41.57
2017-09-16T15:47:44,988217640464,ZE5656,X6L0X5QW0WLBMJC,2,59.86
2017-09-17T00:12:57,130447001411,FX7560,W72UVY8D5SQRWJW,1,38.58
2017-09-27T11:22:17,208690106610,WY7574,J8YNTHXFOXL5JHS,3,53.22
2017-09-16T09:40:58,469969305572,FI4075,9ISGILXMA8QD8D1,1,34.52
2017-09-22T20:54:29,465466181801,EY7717,D40XZZZIFZYYI6G,2,64.14
2017-09-21T19:45:08,525219097868,JU0700,OBPMBY3UDZEL7IO,3,37.98
2017-09-04T11:44:25,828308957167,MN0318,1F05O0HPKIYPIVB,1,35.27
2017-09-14T11:58:18,480643425219,OQ8082,SEN5PNO09149NZS,1,48.31
2017-09-07T16:16:17,919527728162,GL1314,CY3SB7C73JX8ILJ,2,60.08
2017-09-21T23:06:25,835713573266,CH5789,MPZIXOXD5HMESF2,1,51.48
2017-09-19T03:38:15,906975805017,VJ1108,KJ12O597FGWL929,1,50.58
2017-09-06T14:44:28,843144213630,GL1314,CTAXGG5C3U8NHTJ,3,60.08
2017-09-15T08:33:33,099307437866,SR9110,J6DCPPAT7E9O7C0,1,64.35
2017-09-25T02:38:09,342465748660,FS5836,D7THRUCJMEJUTVB,2,36.31
2017-09-22T20:36:42,358285443314,XK6095,5RLPMU4A798CRXN,2,64.76
2017-09-23T18:09:51,128397390233,JA4855,3A5CR90AMR2AFD3,1,48.81
2017-09-27T08:55:46,749173406666,JA4855,910KSE88BVWZZML,1,48.81
2017-09-11T10:54:44,927639469920,XK6095,2CPVW1H7U9U6BI9,2,64.76
2017-09-16T12:23:04,659711704876,OS5240,FQDOJG6KZQ20IZI,2,59.24
2017-09-30T02:12:24,052137925696,ME1103,QDNMAG6AVBYASR9,2,64.81
2017-09-04T01:09:31,436220808504,HM2203,2R2H5SEF8SXSWJF,3,48.04
2017-09-16T22:16:08,096470434889,RJ2084,1GP8ZYXPD7PFKPV,1,33.54
2017-10-02T08:54:01,243592688286,BJ6000,9Z9Y8DFVXWQCNVL,2,50.4
2017-09-19T23:31:53,342465748660,RJ2084,C49LUMZ4JU2Q689,3,33.54
2017-09-14T00:35:34,277708947039,BW7545,QPC3K7GCTOMILJ2,1,67.99
2017-09-27T00:31:24,296650269594,FO3170,NY0VRKV7RLB4QPV,1,50.64
2017-10-02T16:40:51,095718367259,ST0034,WRU4V2YW02K88OV,3,58.42
2017-09-13T14:01:34,265113054045,RF3663,TZVYZJX8WJLGXC4,2,67.38
2017-09-30T01:17:48,609543665790,YI9242,IQMI6MHINBBNQII,1,64.35
2017-09-28T08:15:52,804426848697,GH4911,DKW5HRRUR9D013R,1,43.28
2017-09-30T13:35:36,077379568096,FR5215,BJEDR09X2HXOVYB,3,65.42
2017-09-23T02:30:09,311052049597,HX7791,8PJUPMC2G3NUU0W,1,47.07
2017-09-11T17:26:37,207972971530,KC6206,J55LVVYSFRCH326,2,37.65
2017-10-02T00:02:18,571991857719,RJ2084,VF46W0GM724QR9J,3,33.54
2017-09-27T19:02:46,803338549502,LT6983,55MM3YP81MJHTVB,2,32.0
2017-09-23T20:35:42,258453523277,GL1314,3GZ1P6NQQIGV9EO,3,60.08
2017-09-28T02:48:06,501604250243,KC6206,FPCE9MRWOQFYK4E,2,37.65
2017-10-01T22:28:58,803338549502,ZW7742,YQ5CBY4020A6Z73,1,41.57
2017-09-22T23:04:48,419965321995,HM2203,RJHDV9V199HILBM,3,48.04
2017-09-11T05:25:05,483258183665,GU0061,2C1H6U04CEVGVLG,1,61.82
2017-09-06T00:52:55,095718367259,RF3663,Y7RRLCRTUDLM1P1,1,67.38
2017-09-11T10:26:32,177800211636,EW1449,LVZ8HHI9MVIODN8,1,58.79
2017-09-14T10:04:23,172807869677,AD1300,S1NEBO2YL8A4RYF,2,55.54
2017-09-27T20:54:49,172807869677,OQ8082,LKF66E1BKC5SXUZ,1,48.31
2017-09-25T10:22:14,610123976046,IM0757,DPT9RFNZPG7R9VC,1,43.78
2017-09-04T04:35:58,165418261087,RF3663,5RW83RMOB2CK30U,2,67.38
2017-09-27T04:10:30,272503507014,HH3232,WHMU0LSGG6HZ7TG,1,68.68
2017-09-29T16:46:26,523376494880,JJ3259,2ZJ8S86OX3F7CTH,2,44.24
2017-09-05T02:19:53,828465735383,ME1103,03PDMM73WVNBROV,2,64.81
2017-09-30T20:36:13,272503507014,BW7545,XO1H1W8SXD94RGA,2,67.99
2017-09-14T04:01:32,208690106610,ZG1164,K6RLGVGS6XN0ZM3,2,43.7
2017-09-17T22:48:22,594220911037,HX7791,1XN0ATB1CLVVE9P,1,47.07
2017-09-26T06:57:34,711195541688,VT4737,W9Q2P0VNT782HET,3,62.56
2017-09-30T04:04:54,196921923117,GU0061,TITOADZ0MFXV3F4,1,61.82
2017-09-16T11:30:48,199414226009,PS7878,Z096VD5NC0AJO55,2,67.21
2017-09-08T06:31:37,099307437866,FS5836,VFTPKCOSDA05XVQ,2,36.31
2017-09-06T17:34:38,710517012101,UE1971,S3GIIULR1VECIYL,3,50.8
2017-10-02T16:08:30,332084663292,XK6095,WW447W9WJZ8OPIK,1,64.76
2017-09-26T06:44:28,675860669623,HK5180,15XDE596AJNE3VV,1,33.15
2017-09-05T22:32:54,141646982554,WY7574,3PSUGS89K1Z8OY6,2,53.22
2017-09-04T06:45:16,745793931496,TJ8799,SJLTMUPHX12CFMG,3,66.58
2017-09-28T14:38:13,141646982554,UT6175,Q2VP2LNTOSYHU12,2,59.33
2017-09-23T02:07:20,480152247102,IW7612,IUA29FA3Q5PW6M3,3,60.77
2017-09-04T17:16:23,733068406308,OS5240,7LXVS87FDB03BQ8,3,59.24
2017-09-06T21:22:38,761111412092,JI1594,ZQ12I8811Q1RT2S,3,36.04
2017-10-02T15:47:50,547977424330,TJ8799,I7QK5V2BNDM8MAF,1,66.58
